Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
2020-11-28,-50,-158,-319,-588,-942,-1418,-1760,-2053,-2154,-2208,-2178,-2097,-2024,-1946,-1941,-2030,-2235,-2670,-3435,-4482,-5398,-6131,-6665,-6940,-7101,-7045,-6901,-6692,-6418,-6114,-5767,-5406,-5022,-4621,-4212,-3841,-3489,-3204,-2964,-2761,-2523,-2272,-2020,-1736,-1450,-1150,-850,-511,-217,42,307,565,791,975,1122,1181,692,-386,-1812,-3117,-3893,-4339,-4508,-4511,-4434,-4325,-4201,-4089,-4057,-4119,-4340,-4686,-5005,-5199,-5301,-5282,-5227,-5046,-4829,-4574,-4331,-4146,-4056,-4050,-4225,-4379,-4465,-4554,-4549,-4633,-4638,-4652,-4647,-4611,-4668,-4778,-4926,-5219,-5452,-5678,-5874,-5945,-5884,-5835,-5758,-5679,-5659,-5676,-5781,-5870,-5786,-5676,-5544,-5417,-5292,-5146,-5000,-4872,-4694,-4495,-4319,-4116,-3889,-3691,-3432,-3138,-2841,-2511,-2175,-1830,-1495,-1116,-742,-341,64,469,878,1277,1679,2075,2461,2839,3177,3477,3764,4041,4221,4385,4574,4792,4963,5110,5303,5447,5534,5575,5598,5697,5774,5870,5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,-58,-169,-388,-692,-1118,-1410,-1653,-1704,-1708,-1628,-1497,-1374,-1246,-1191,-1230,-1385,-1770,-2485,-3482,-4348,-5031,-5515,-5740,-5851,-5745,-5551,-5292,-4968,-4614,-4217,-3806,-3372,-2921,-2462,-2041,-1639,-1304,-1014,-761,-473,-172,130,464,800,1150,1500,1889,2233,2542,2857,3165,3441,3675,3872,3981,3542,2514,1138,-117,-843,-1239,-1358,-1311,-1184,-1025,-851,-689,-607,-619,-790,-1086,-1355,-1499,-1551,-1482,-1377,-1146,-879,-574,-281,-46,94,150,25,-79,-115,-154,-99,-133,-88,-52,3,89,82,22,-76,-319,-502,-678,-824,-845,-734,-635,-508,-379,-309,-276,-331,-370,-236,-76,106,283,458,654,850,1028,1256,1505,1731,1984,2261,2509,2818,3162,3509,3889,4275,4670,5055,5484,5908,6359,6814,7269,7728,8177,8629,9075,9511,9939,10327,10677,11014,11341,11571,11785,12024,12292,12513,12710,12953,13147,13284,13375,13448,13597,13724,13870,14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,-53,-214,-460,-828,-1062,-1247,-1240,-1186,-1048,-859,-678,-492,-379,-360,-457,-784,-1441,-2380,-3188,-3813,-4239,-4406,-4459,-4295,-4043,-3726,-3344,-2932,-2477,-2008,-1516,-1007,-490,-11,449,842,1190,1501,1847,2206,2566,2958,3352,3760,4168,4615,5017,5384,5757,6123,6457,6749,7004,7171,6790,5820,4502,3305,2637,2299,2238,2343,2528,2745,2977,3197,3337,3383,3270,3032,2821,2735,2741,2868,3031,3320,3645,4008,4359,4652,4850,4964,4897,4851,4873,4892,5005,5029,5132,5226,5339,5483,5534,5532,5492,5307,5182,5064,4976,5013,5182,5339,5524,5711,5839,5930,5933,5952,6144,6362,6602,6837,7070,7324,7578,7814,8100,8407,8691,9002,9337,9643,10010,10412,10817,11255,11699,12152,12595,13082,13564,14073,14586,15099,15616,16123,16633,17137,17631,18117,18563,18971,19366,19751,20039,20311,20608,20934,21213,21468,21769,22021,22216,22365,22496,22703,22888,23092,23286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,-108,-301,-616,-797,-929,-869,-762,-571,-329,-95,144,310,382,338,64,-540,-1426,-2181,-2753,-3126,-3240,-3240,-3023,-2718,-2348,-1913,-1448,-940,-418,127,689,1259,1791,2304,2750,3151,3515,3914,4326,4739,5184,5631,6092,6553,7053,7508,7928,8354,8773,9160,9505,9813,10033,9705,8788,7523,6379,5764,5479,5471,5629,5867,6137,6422,6695,6888,6987,6927,6742,6584,6551,6610,6790,7006,7348,7726,8142,8546,8892,9143,9310,9296,9303,9378,9450,9616,9693,9849,9996,10162,10359,10463,10514,10527,10395,10323,10258,10223,10313,10535,10745,10983,11223,11404,11548,11604,11676,11921,12192,12485,12773,13059,13366,13673,13962,14301,14661,14998,15362,15750,16109,16529,16984,17442,17933,18430,18936,19432,19972,20507,21069,21635,22201,22771,23331,23894,24451,24998,25537,26036,26497,26945,27383,27724,28049,28399,28778,29110,29418,29772,30077,30325,30527,30711,30971,31209,31466,31713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,-85,-292,-365,-389,-221,-6,293,643,985,1332,1606,1786,1850,1684,1188,410,-237,-701,-966,-972,-864,-539,-126,352,895,1468,2084,2714,3367,4037,4715,5355,5976,6530,7039,7511,8018,8538,9059,9612,10167,10736,11305,11913,12476,13004,13538,14065,14560,15013,15429,15757,15537,14728,13571,12535,12028,11851,11951,12217,12563,12941,13334,13715,14016,14223,14271,14194,14144,14219,14386,14674,14998,15448,15934,16458,16970,17424,17783,18058,18152,18267,18450,18630,18904,19089,19353,19608,19882,20187,20399,20558,20679,20655,20691,20734,20807,21005,21335,21653,21999,22347,22636,22888,23052,23232,23585,23964,24365,24761,25155,25570,25985,26382,26829,27297,27742,28214,28710,29177,29705,30268,30834,31433,32038,32652,33256,33904,34547,35217,35891,36565,37243,37911,38582,39247,39902,40549,41156,41725,42281,42827,43276,43709,44167,44654,45094,45510,45972,46385,46741,47051,47343,47711,48057,48422,48777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,-122,-110,-49,204,504,888,1323,1750,2182,2541,2806,2955,2874,2463,1770,1208,829,649,728,921,1331,1829,2392,3020,3678,4379,5094,5832,6587,7350,8075,8781,9420,10014,10571,11163,11768,12374,13012,13652,14306,14960,15653,16301,16914,17533,18145,18725,19263,19764,20177,20042,19318,18246,17295,16873,16781,16966,17317,17748,18211,18689,19155,19541,19833,19966,19974,20009,20169,20421,20794,21203,21738,22309,22918,23515,24054,24498,24858,25037,25237,25505,25770,26129,26399,26748,27088,27447,27837,28134,28378,28584,28645,28766,28894,29052,29335,29750,30153,30584,31017,31391,31728,31977,32242,32680,33144,33630,34111,34590,35090,35590,36072,36604,37157,37687,38244,38825,39377,39990,40638,41289,41973,42663,43362,44051,44784,45512,46267,47026,47785,48548,49301,50057,50807,51547,52279,52971,53625,54266,54897,55431,55949,56492,57064,57589,58090,58637,59135,59576,59971,60348,60801,61232,61682,62122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,134,317,692,1114,1620,2177,2726,3280,3761,4148,4419,4460,4171,3600,3160,2903,2845,3046,3361,3893,4513,5198,5948,6728,7551,8388,9248,10125,11010,11857,12685,13446,14162,14841,15555,16282,17010,17770,18532,19308,20084,20899,21669,22404,23145,23879,24581,25241,25864,26399,26386,25784,24834,24005,23705,23735,24042,24515,25068,25653,26253,26841,27349,27763,28018,28148,28305,28587,28961,29456,29987,30644,31337,32068,32787,33448,34014,34496,34797,35119,35509,35896,36377,36769,37240,37702,38183,38695,39114,39480,39808,39991,40234,40484,40764,41169,41706,42231,42784,43339,43835,44294,44665,45052,45612,46198,46806,47409,48010,48632,49254,49858,50512,51187,51839,52518,53221,53895,54630,55400,56173,56979,57791,58612,59423,60278,61128,62005,62886,63767,64652,65527,66405,67277,68139,68993,69807,70583,71346,72099,72755,73395,74060,74754,75401,76024,76693,77313,77876,78393,78892,79467,80020,80592,81154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,49,291,580,952,1376,1792,2212,2560,2814,2951,2859,2437,1732,1159,769,577,645,827,1225,1712,2264,2880,3527,4217,4920,5647,6391,7142,7856,8551,9178,9761,10307,10887,11481,12076,12702,13331,13974,14616,15298,15935,16536,17144,17745,18313,18840,19330,19731,19585,18850,17766,16804,16371,16267,16441,16781,17200,17652,18119,18573,18948,19229,19350,19347,19371,19519,19760,20122,20519,21043,21603,22200,22786,23314,23746,24095,24263,24451,24708,24962,25309,25568,25906,26234,26582,26961,27246,27479,27674,27723,27833,27950,28096,28368,28772,29163,29583,30005,30367,30693,30931,31184,31611,32064,32538,33008,33476,33964,34453,34924,35444,35986,36505,37050,37620,38161,38762,39399,40039,40711,41390,42078,42755,43477,44194,44937,45685,46433,47184,47926,48671,49409,50138,50859,51539,52182,52812,53431,53954,54461,54992,55553,56067,56556,57092,57579,58008,58392,58758,59199,59619,60058,60486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,192,431,754,1128,1495,1866,2164,2368,2457,2315,1843,1089,467,27,-214,-196,-63,286,723,1225,1793,2390,3030,3684,4362,5056,5758,6422,7068,7646,8179,8675,9207,9751,10296,10873,11453,12046,12639,13271,13859,14411,14969,15520,16040,16517,16957,17309,17114,16329,15196,14184,13702,13549,13673,13963,14334,14736,15153,15558,15884,16115,16187,16134,16109,16208,16399,16711,17060,17534,18044,18592,19129,19607,19990,20289,20408,20547,20754,20958,21257,21466,21754,22033,22332,22661,22897,23080,23226,23226,23286,23353,23451,23673,24027,24369,24740,25112,25425,25701,25890,26094,26471,26874,27300,27720,28138,28577,29017,29438,29909,30401,30871,31367,31887,32378,32931,33518,34108,34731,35361,35999,36627,37299,37967,38661,39359,40057,40760,41452,42147,42836,43516,44187,44818,45411,45992,46562,47035,47492,47975,48486,48950,49390,49877,50314,50694,51028,51345,51737,52107,52496,52875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,47,179,362,537,717,824,837,734,401,-262,-1207,-2021,-2652,-3084,-3257,-3316,-3158,-2912,-2601,-2225,-1819,-1370,-907,-421,82,592,1065,1519,1906,2248,2553,2893,3246,3600,3986,4374,4776,5178,5619,6015,6376,6743,7103,7431,7717,7966,8127,7740,6764,5440,4237,3562,3218,3151,3250,3429,3640,3866,4080,4214,4254,4135,3891,3674,3582,3582,3703,3860,4143,4462,4819,5164,5451,5643,5751,5678,5626,5641,5654,5761,5779,5876,5964,6071,6209,6254,6246,6200,6009,5878,5754,5660,5691,5854,6005,6184,6365,6487,6572,6569,6582,6768,6980,7213,7442,7669,7917,8165,8395,8675,8976,9254,9559,9888,10188,10549,10945,11344,11776,12214,12661,13098,13579,14055,14558,15065,15572,16083,16584,17087,17585,18073,18553,18993,19395,19784,20163,20445,20711,21002,21322,21595,21844,22139,22385,22574,22717,22842,23043,23222,23420,23608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,84,219,346,478,537,502,351,-30,-741,-1734,-2596,-3275,-3755,-3976,-4083,-3973,-3775,-3512,-3184,-2826,-2425,-2010,-1572,-1117,-654,-229,177,516,810,1067,1359,1664,1970,2308,2648,3002,3356,3749,4097,4410,4729,5041,5321,5559,5760,5873,5438,4414,3042,1791,1069,677,562,613,744,907,1085,1251,1337,1329,1162,870,605,465,417,490,599,834,1105,1414,1711,1950,2094,2154,2033,1933,1901,1866,1925,1895,1944,1984,2043,2133,2130,2074,1980,1741,1562,1390,1248,1231,1346,1449,1580,1713,1787,1824,1773,1738,1876,2040,2226,2407,2586,2786,2986,3168,3400,3653,3883,4140,4421,4673,4986,5334,5685,6069,6459,6858,7247,7680,8108,8563,9022,9481,9944,10397,10853,11303,11743,12175,12567,12921,13262,13593,13827,14045,14288,14560,14785,14986,15233,15431,15572,15667,15744,15897,16028,16178,16318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,51,94,143,118,0,-235,-700,-1494,-2571,-3516,-4279,-4842,-5147,-5338,-5311,-5197,-5017,-4773,-4498,-4181,-3850,-3495,-3124,-2744,-2403,-2081,-1825,-1615,-1441,-1233,-1011,-789,-535,-278,-8,263,572,837,1066,1301,1530,1726,1881,1998,2027,1509,401,-1054,-2389,-3194,-3670,-3869,-3901,-3854,-3774,-3680,-3597,-3595,-3687,-3937,-4313,-4661,-4885,-5017,-5027,-5002,-4850,-4663,-4437,-4224,-4069,-4008,-4032,-4236,-4420,-4535,-4654,-4679,-4792,-4827,-4870,-4895,-4889,-4975,-5115,-5292,-5615,-5877,-6133,-6359,-6459,-6428,-6408,-6361,-6311,-6321,-6368,-6502,-6621,-6566,-6486,-6384,-6286,-6191,-6074,-5958,-5859,-5711,-5542,-5395,-5222,-5024,-4856,-4626,-4362,-4095,-3794,-3488,-3172,-2867,-2518,-2173,-1802,-1426,-1051,-671,-302,70,437,793,1142,1450,1721,1978,2225,2376,2510,2670,2858,2999,3117,3280,3395,3452,3464,3457,3526,3574,3640,3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,-8,-11,-87,-256,-542,-1058,-1904,-3031,-4028,-4842,-5457,-5812,-6054,-6079,-6016,-5887,-5694,-5471,-5205,-4924,-4621,-4301,-3973,-3682,-3411,-3207,-3048,-2925,-2768,-2598,-2427,-2223,-2018,-1799,-1580,-1321,-1108,-930,-745,-568,-423,-320,-253,-275,-845,-2004,-3510,-4896,-5753,-6280,-6529,-6613,-6617,-6589,-6545,-6514,-6563,-6706,-7007,-7434,-7834,-8109,-8291,-8353,-8379,-8279,-8142,-7968,-7806,-7702,-7692,-7767,-8023,-8257,-8424,-8594,-8670,-8834,-8920,-9015,-9091,-9135,-9273,-9464,-9693,-10066,-10380,-10687,-10964,-11115,-11135,-11167,-11171,-11172,-11233,-11331,-11517,-11686,-11683,-11654,-11603,-11556,-11512,-11447,-11382,-11334,-11237,-11119,-11023,-10901,-10755,-10638,-10459,-10246,-10030,-9781,-9525,-9261,-9007,-8709,-8415,-8095,-7771,-7447,-7118,-6800,-6479,-6164,-5858,-5561,-5304,-5085,-4878,-4682,-4583,-4500,-4391,-4254,-4164,-4098,-3985,-3922,-3916,-3955,-4013,-3995,-3999,-3983,-3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,5,-63,-225,-503,-1011,-1849,-2969,-3958,-4764,-5371,-5719,-5953,-5970,-5899,-5763,-5562,-5331,-5057,-4769,-4458,-4130,-3794,-3496,-3217,-3005,-2838,-2708,-2543,-2365,-2186,-1975,-1762,-1535,-1308,-1042,-821,-635,-443,-258,-105,6,80,66,-496,-1647,-3146,-4524,-5373,-5892,-6134,-6210,-6206,-6170,-6119,-6080,-6121,-6256,-6550,-6969,-7361,-7628,-7803,-7857,-7875,-7767,-7623,-7441,-7271,-7159,-7142,-7209,-7457,-7684,-7843,-8005,-8073,-8230,-8308,-8395,-8463,-8500,-8630,-8813,-9034,-9400,-9706,-10005,-10274,-10418,-10430,-10454,-10450,-10444,-10497,-10587,-10765,-10927,-10916,-10879,-10820,-10766,-10714,-10641,-10568,-10513,-10408,-10282,-10179,-10049,-9895,-9770,-9584,-9363,-9139,-8882,-8619,-8347,-8085,-7779,-7478,-7150,-6818,-6486,-6150,-5824,-5495,-5172,-4859,-4554,-4289,-4062,-3848,-3644,-3537,-3446,-3330,-3185,-3087,-3013,-2893,-2822,-2808,-2840,-2890,-2864,-2860,-2837,-2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,-73,-240,-523,-1036,-1879,-3004,-3998,-4809,-5421,-5774,-6013,-6035,-5969,-5838,-5642,-5416,-5147,-4864,-4558,-4235,-3904,-3611,-3337,-3130,-2968,-2843,-2683,-2510,-2336,-2130,-1922,-1700,-1478,-1217,-1001,-820,-633,-453,-305,-199,-130,-149,-716,-1872,-3376,-4759,-5613,-6137,-6384,-6465,-6466,-6435,-6389,-6355,-6401,-6541,-6840,-7264,-7661,-7933,-8113,-8172,-8195,-8092,-7953,-7776,-7611,-7504,-7492,-7564,-7817,-8049,-8213,-8380,-8453,-8615,-8698,-8790,-8863,-8905,-9040,-9228,-9454,-9825,-10136,-10440,-10714,-10863,-10880,-10909,-10910,-10909,-10967,-11062,-11245,-11412,-11406,-11374,-11320,-11271,-11224,-11156,-11088,-11038,-10938,-10817,-10719,-10594,-10445,-10325,-10144,-9928,-9709,-9457,-9199,-8932,-8675,-8374,-8078,-7755,-7428,-7101,-6770,-6449,-6125,-5807,-5499,-5199,-4939,-4717,-4508,-4309,-4207,-4121,-4010,-3870,-3777,-3708,-3593,-3527,-3518,-3555,-3610,-3589,-3590,-3572,-3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,-94,-304,-744,-1514,-2566,-3487,-4225,-4764,-5044,-5210,-5159,-5020,-4816,-4547,-4248,-3906,-3550,-3171,-2775,-2371,-2005,-1658,-1378,-1143,-945,-712,-466,-219,60,341,636,931,1265,1554,1808,2068,2321,2542,2721,2863,2917,2423,1340,-91,-1401,-2182,-2633,-2807,-2815,-2743,-2639,-2520,-2413,-2386,-2453,-2679,-3030,-3354,-3553,-3660,-3646,-3596,-3420,-3208,-2958,-2720,-2540,-2455,-2454,-2634,-2793,-2884,-2978,-2978,-3067,-3077,-3096,-3096,-3065,-3127,-3242,-3395,-3693,-3931,-4162,-4363,-4439,-4383,-4339,-4267,-4193,-4178,-4200,-4310,-4404,-4325,-4220,-4093,-3971,-3851,-3710,-3569,-3446,-3273,-3079,-2908,-2710,-2488,-2295,-2041,-1752,-1460,-1135,-804,-464,-134,240,609,1005,1405,1805,2209,2603,3000,3391,3772,4145,4478,4773,5055,5327,5502,5661,5845,6058,6224,6366,6554,6693,6775,6811,6829,6923,6995,7086,7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,-116,-462,-1138,-2096,-2923,-3567,-4012,-4198,-4270,-4125,-3892,-3594,-3231,-2838,-2402,-1952,-1479,-989,-491,-31,410,784,1113,1405,1732,2072,2413,2786,3161,3550,3939,4367,4750,5098,5452,5799,6114,6387,6623,6771,6371,5382,4045,2829,2142,1785,1705,1791,1957,2155,2368,2569,2690,2717,2585,2328,2098,1993,1980,2088,2232,2502,2808,3152,3484,3758,3937,4032,3946,3881,3884,3884,3978,3983,4067,4142,4236,4361,4393,4372,4313,4109,3965,3828,3721,3739,3889,4027,4193,4361,4470,4542,4526,4526,4699,4898,5119,5335,5549,5784,6019,6236,6503,6791,7056,7348,7664,7951,8299,8682,9068,9487,9912,10346,10770,11238,11701,12191,12685,13179,13677,14165,14656,15141,15616,16083,16510,16899,17275,17641,17910,18163,18441,18748,19008,19244,19526,19759,19935,20065,20177,20365,20531,20716,20891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,-230,-790,-1632,-2343,-2871,-3200,-3270,-3226,-2965,-2616,-2202,-1723,-1214,-662,-96,493,1099,1713,2289,2846,3336,3781,4189,4632,5088,5545,6034,6525,7030,7535,8079,8578,9042,9512,9975,10406,10795,11147,11411,11127,10254,9033,7933,7362,7121,7157,7359,7641,7955,8284,8601,8838,8981,8965,8824,8710,8721,8824,9048,9308,9694,10116,10576,11024,11414,11709,11920,11950,12001,12120,12236,12446,12567,12767,12958,13168,13409,13557,13652,13709,13621,13593,13572,13581,13715,13981,14235,14517,14801,15026,15214,15314,15430,15719,16034,16371,16703,17033,17384,17735,18068,18451,18855,19236,19644,20076,20479,20943,21442,21944,22479,23020,23570,24110,24694,25273,25879,26489,27099,27713,28317,28924,29525,30116,30699,31242,31747,32239,32721,33106,33475,33869,34292,34668,35020,35418,35767,36059,36305,36533,36837,37119,37420,37711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,-330,-942,-1423,-1721,-1820,-1660,-1386,-895,-316,328,1037,1776,2558,3354,4173,5009,5853,6659,7446,8166,8841,9479,10152,10838,11525,12244,12965,13700,14435,15209,15938,16632,17332,18025,18686,19305,19887,20381,20327,19684,18693,17823,17482,17471,17737,18169,18681,19225,19784,20331,20798,21171,21385,21474,21590,21831,22164,22618,23108,23724,24376,25066,25744,26364,26889,27330,27590,27871,28220,28566,29006,29357,29787,30208,30648,31119,31497,31822,32109,32251,32453,32662,32901,33265,33761,34245,34757,35271,35726,36144,36474,36820,37339,37884,38451,39013,39573,40154,40735,41298,41911,42545,43156,43794,44456,45089,45783,46512,47244,48009,48780,49560,50330,51144,51953,52789,53629,54469,55313,56147,56984,57815,58636,59449,60222,60957,61679,62391,63006,63605,64229,64882,65488,66070,66698,67277,67799,68275,68733,69267,69779,70310,70831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,-282,-433,-401,-170,320,924,1745,2654,3628,4667,5736,6848,7974,9123,10289,11463,12599,13716,14766,15771,16739,17742,18758,19775,20824,21875,22940,24005,25109,26168,27192,28222,29245,30236,31185,32097,32921,33197,32884,32223,31683,31672,31991,32587,33349,34191,35065,35954,36831,37628,38331,38875,39294,39740,40311,40974,41758,42578,43524,44506,45526,46534,47484,48339,49110,49700,50311,50990,51666,52436,53117,53877,54628,55398,56199,56907,57562,58179,58651,59183,59722,60291,60985,61811,62625,63467,64311,65096,65844,66504,67180,68029,68904,69801,70693,71583,72494,73405,74298,75241,76205,77146,78114,79106,80069,81093,82152,83214,84309,85410,86520,87620,88764,89903,91069,92239,93409,94583,95747,96914,98075,99226,100369,101472,102537,103589,104631,105576,106505,107459,108442,109378,110290,111248,112157,113009,113815,114603,115467,116309,117170,118021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,131,445,958,1730,2616,3719,4910,6166,7487,8838,10232,11640,13071,14519,15975,17393,18792,20124,21411,22661,23946,25244,26543,27874,29207,30554,31901,33287,34628,35934,37246,38551,39824,41055,42249,43355,43913,43882,43503,43245,43516,44117,44995,46039,47163,48319,49490,50649,51728,52713,53539,54240,54968,55821,56766,57832,58934,60162,61426,62728,64018,65250,66387,67440,68312,69205,70166,71124,72176,73139,74181,75214,76266,77349,78339,79276,80175,80929,81743,82564,83415,84391,85499,86595,87719,88845,89912,90942,91884,92842,93973,95130,96309,97483,98655,99848,101041,102216,103441,104687,105910,107160,108434,109679,110985,112326,113670,115047,116430,117822,119204,120630,122051,123499,124951,126403,127859,129305,130754,132197,133630,135055,136440,137787,139121,140445,141672,142883,144119,145384,146602,147796,149036,150227,151361,152449,153519,154665,155789,156932,158065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,183,566,1207,1963,2936,3996,5122,6313,7533,8797,10075,11375,12693,14019,15306,16575,17777,18933,20053,21207,22375,23544,24744,25947,27164,28380,29636,30847,32022,33204,34379,35521,36622,37686,38661,39089,38927,38418,38030,38170,38641,39389,40302,41296,42322,43362,44391,45340,46194,46890,47461,48058,48781,49595,50531,51503,52600,53734,54906,56065,57167,58174,59096,59838,60601,61431,62259,63181,64013,64925,65828,66749,67702,68561,69368,70137,70760,71444,72135,72855,73701,74679,75644,76638,77634,78570,79470,80282,81109,82110,83136,84185,85229,86270,87333,88396,89440,90535,91651,92743,93863,95007,96121,97297,98508,99721,100968,102220,103482,104734,106029,107320,108638,109959,111281,112607,113922,115241,116554,117856,119151,120406,121622,122826,124019,125116,126197,127302,128437,129525,130588,131698,132759,133762,134720,135660,136675,137669,138682,139684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
